image_id,attack_type,original_pred,perturbed_pred,success
adv_combined_QN_ZBlY3Uo466htarQIfNfS8nvCgjHBPPHM3lIrsi5A.png,combined,0,0,False
adv_centroid_UQ04hODuMdNTAlGCHIUVbz0Dr_ERHDW5G2T2jVcxPj0.png,centroid,0,0,False
adv_noise_UQ04hODuMdNTAlGCHIUVbz0Dr_ERHDW5G2T2jVcxPj0.png,noise,0,0,False
adv_boundary_UQ04hODuMdNTAlGCHIUVbz0Dr_ERHDW5G2T2jVcxPj0.png,boundary,0,1,True
adv_rotation_UQ04hODuMdNTAlGCHIUVbz0Dr_ERHDW5G2T2jVcxPj0.png,rotation,0,0,False
adv_patch_UQ04hODuMdNTAlGCHIUVbz0Dr_ERHDW5G2T2jVcxPj0.png,patch,0,0,False
adv_color_UQ04hODuMdNTAlGCHIUVbz0Dr_ERHDW5G2T2jVcxPj0.png,color,0,0,False
adv_combined_UQ04hODuMdNTAlGCHIUVbz0Dr_ERHDW5G2T2jVcxPj0.png,combined,0,0,False
adv_centroid_vr-n0BtJEfWcNkkZqbN2xy_Tcs1a3ZjtRZWOAq1XRok.jpg,centroid,0,0,False
adv_noise_vr-n0BtJEfWcNkkZqbN2xy_Tcs1a3ZjtRZWOAq1XRok.jpg,noise,0,0,False
adv_boundary_vr-n0BtJEfWcNkkZqbN2xy_Tcs1a3ZjtRZWOAq1XRok.jpg,boundary,0,1,True
adv_rotation_vr-n0BtJEfWcNkkZqbN2xy_Tcs1a3ZjtRZWOAq1XRok.jpg,rotation,0,1,True
adv_patch_vr-n0BtJEfWcNkkZqbN2xy_Tcs1a3ZjtRZWOAq1XRok.jpg,patch,0,0,False
adv_color_vr-n0BtJEfWcNkkZqbN2xy_Tcs1a3ZjtRZWOAq1XRok.jpg,color,0,0,False
adv_combined_vr-n0BtJEfWcNkkZqbN2xy_Tcs1a3ZjtRZWOAq1XRok.jpg,combined,0,0,False
adv_centroid_spGFyu_3lS2PrLZt1TRs8G62nCwa61yhjojfGy4iqmk.png,centroid,0,0,False
adv_noise_spGFyu_3lS2PrLZt1TRs8G62nCwa61yhjojfGy4iqmk.png,noise,0,0,False
adv_boundary_spGFyu_3lS2PrLZt1TRs8G62nCwa61yhjojfGy4iqmk.png,boundary,0,1,True
adv_rotation_spGFyu_3lS2PrLZt1TRs8G62nCwa61yhjojfGy4iqmk.png,rotation,0,0,False
adv_patch_spGFyu_3lS2PrLZt1TRs8G62nCwa61yhjojfGy4iqmk.png,patch,0,0,False
adv_color_spGFyu_3lS2PrLZt1TRs8G62nCwa61yhjojfGy4iqmk.png,color,0,0,False
adv_combined_spGFyu_3lS2PrLZt1TRs8G62nCwa61yhjojfGy4iqmk.png,combined,0,0,False
adv_centroid_EBNpSg6x9mfbxGiZRWdNS5x1XSgBBTqcG6F1hXG7MJ4.jpg,centroid,0,0,False
adv_noise_EBNpSg6x9mfbxGiZRWdNS5x1XSgBBTqcG6F1hXG7MJ4.jpg,noise,0,0,False
adv_boundary_EBNpSg6x9mfbxGiZRWdNS5x1XSgBBTqcG6F1hXG7MJ4.jpg,boundary,0,1,True
adv_rotation_EBNpSg6x9mfbxGiZRWdNS5x1XSgBBTqcG6F1hXG7MJ4.jpg,rotation,0,0,False
adv_patch_EBNpSg6x9mfbxGiZRWdNS5x1XSgBBTqcG6F1hXG7MJ4.jpg,patch,0,0,False
adv_color_EBNpSg6x9mfbxGiZRWdNS5x1XSgBBTqcG6F1hXG7MJ4.jpg,color,0,0,False
adv_combined_EBNpSg6x9mfbxGiZRWdNS5x1XSgBBTqcG6F1hXG7MJ4.jpg,combined,0,0,False
adv_centroid_mvGwV1JpLFlUeO8SoVstQNmR4GyhpLd2iY1e2hgPY2s.png,centroid,0,0,False
adv_noise_mvGwV1JpLFlUeO8SoVstQNmR4GyhpLd2iY1e2hgPY2s.png,noise,0,0,False
adv_boundary_mvGwV1JpLFlUeO8SoVstQNmR4GyhpLd2iY1e2hgPY2s.png,boundary,0,1,True
adv_rotation_mvGwV1JpLFlUeO8SoVstQNmR4GyhpLd2iY1e2hgPY2s.png,rotation,0,0,False
adv_patch_mvGwV1JpLFlUeO8SoVstQNmR4GyhpLd2iY1e2hgPY2s.png,patch,0,0,False
adv_color_mvGwV1JpLFlUeO8SoVstQNmR4GyhpLd2iY1e2hgPY2s.png,color,0,0,False
adv_combined_mvGwV1JpLFlUeO8SoVstQNmR4GyhpLd2iY1e2hgPY2s.png,combined,0,0,False
adv_centroid_8aLUs9WrVGt0qLxfC2eTTYceyAyJt9EJl8hRsEVFOTs.png,centroid,0,0,False
adv_noise_8aLUs9WrVGt0qLxfC2eTTYceyAyJt9EJl8hRsEVFOTs.png,noise,0,0,False
adv_boundary_8aLUs9WrVGt0qLxfC2eTTYceyAyJt9EJl8hRsEVFOTs.png,boundary,0,1,True
adv_rotation_8aLUs9WrVGt0qLxfC2eTTYceyAyJt9EJl8hRsEVFOTs.png,rotation,0,0,False
adv_patch_8aLUs9WrVGt0qLxfC2eTTYceyAyJt9EJl8hRsEVFOTs.png,patch,0,0,False
adv_color_8aLUs9WrVGt0qLxfC2eTTYceyAyJt9EJl8hRsEVFOTs.png,color,0,0,False
adv_combined_8aLUs9WrVGt0qLxfC2eTTYceyAyJt9EJl8hRsEVFOTs.png,combined,0,0,False
adv_centroid_wCA60bqjdvwpTMMLi6daQZ6rrUFZkxrrto25eL7zw8A.png,centroid,0,0,False
adv_noise_wCA60bqjdvwpTMMLi6daQZ6rrUFZkxrrto25eL7zw8A.png,noise,0,0,False
adv_boundary_wCA60bqjdvwpTMMLi6daQZ6rrUFZkxrrto25eL7zw8A.png,boundary,0,1,True
adv_rotation_wCA60bqjdvwpTMMLi6daQZ6rrUFZkxrrto25eL7zw8A.png,rotation,0,0,False
adv_patch_wCA60bqjdvwpTMMLi6daQZ6rrUFZkxrrto25eL7zw8A.png,patch,0,0,False
adv_color_wCA60bqjdvwpTMMLi6daQZ6rrUFZkxrrto25eL7zw8A.png,color,0,0,False
adv_combined_wCA60bqjdvwpTMMLi6daQZ6rrUFZkxrrto25eL7zw8A.png,combined,0,0,False
adv_centroid_RPa9U4eXpamPukcVWOPlxoc4Sro0PSVfHm3BuHDXijk.jpg,centroid,0,0,False
adv_noise_RPa9U4eXpamPukcVWOPlxoc4Sro0PSVfHm3BuHDXijk.jpg,noise,0,0,False
adv_boundary_RPa9U4eXpamPukcVWOPlxoc4Sro0PSVfHm3BuHDXijk.jpg,boundary,0,1,True
adv_rotation_RPa9U4eXpamPukcVWOPlxoc4Sro0PSVfHm3BuHDXijk.jpg,rotation,0,1,True
adv_patch_RPa9U4eXpamPukcVWOPlxoc4Sro0PSVfHm3BuHDXijk.jpg,patch,0,0,False
adv_color_RPa9U4eXpamPukcVWOPlxoc4Sro0PSVfHm3BuHDXijk.jpg,color,0,0,False
adv_combined_RPa9U4eXpamPukcVWOPlxoc4Sro0PSVfHm3BuHDXijk.jpg,combined,0,0,False
adv_centroid_IHEfQdzCVIpan3-L2UwS9frG15Brvv-WE1wtmWceM2w.png,centroid,1,1,False
adv_noise_IHEfQdzCVIpan3-L2UwS9frG15Brvv-WE1wtmWceM2w.png,noise,1,1,False
adv_boundary_IHEfQdzCVIpan3-L2UwS9frG15Brvv-WE1wtmWceM2w.png,boundary,1,0,True
adv_rotation_IHEfQdzCVIpan3-L2UwS9frG15Brvv-WE1wtmWceM2w.png,rotation,1,1,False
adv_patch_IHEfQdzCVIpan3-L2UwS9frG15Brvv-WE1wtmWceM2w.png,patch,1,1,False
adv_color_IHEfQdzCVIpan3-L2UwS9frG15Brvv-WE1wtmWceM2w.png,color,1,1,False
adv_combined_IHEfQdzCVIpan3-L2UwS9frG15Brvv-WE1wtmWceM2w.png,combined,1,1,False
adv_centroid_79Ycvv2rW5ncqcq-GXdVIhTaGDQQ_CQx6aWdg7ndDJ8.jpg,centroid,1,1,False
adv_noise_79Ycvv2rW5ncqcq-GXdVIhTaGDQQ_CQx6aWdg7ndDJ8.jpg,noise,1,1,False
adv_boundary_79Ycvv2rW5ncqcq-GXdVIhTaGDQQ_CQx6aWdg7ndDJ8.jpg,boundary,1,0,True
adv_rotation_79Ycvv2rW5ncqcq-GXdVIhTaGDQQ_CQx6aWdg7ndDJ8.jpg,rotation,1,1,False
adv_patch_79Ycvv2rW5ncqcq-GXdVIhTaGDQQ_CQx6aWdg7ndDJ8.jpg,patch,1,1,False
adv_color_79Ycvv2rW5ncqcq-GXdVIhTaGDQQ_CQx6aWdg7ndDJ8.jpg,color,1,1,False
adv_combined_79Ycvv2rW5ncqcq-GXdVIhTaGDQQ_CQx6aWdg7ndDJ8.jpg,combined,1,1,False
adv_centroid_6_b1ee8d44c0.jpeg,centroid,0,0,False
adv_noise_6_b1ee8d44c0.jpeg,noise,0,0,False
adv_boundary_6_b1ee8d44c0.jpeg,boundary,0,1,True
adv_rotation_6_b1ee8d44c0.jpeg,rotation,0,0,False
adv_patch_6_b1ee8d44c0.jpeg,patch,0,0,False
adv_color_6_b1ee8d44c0.jpeg,color,0,0,False
adv_combined_6_b1ee8d44c0.jpeg,combined,0,0,False
adv_centroid_1_5e9a5798cc 2.jpg,centroid,0,0,False
adv_noise_1_5e9a5798cc 2.jpg,noise,0,0,False
adv_boundary_1_5e9a5798cc 2.jpg,boundary,0,1,True
adv_rotation_1_5e9a5798cc 2.jpg,rotation,0,1,True
adv_patch_1_5e9a5798cc 2.jpg,patch,0,0,False
adv_color_1_5e9a5798cc 2.jpg,color,0,0,False
adv_combined_1_5e9a5798cc 2.jpg,combined,0,0,False
adv_centroid_tyr_fd1ac4591e.png,centroid,0,0,False
adv_noise_tyr_fd1ac4591e.png,noise,0,0,False
adv_boundary_tyr_fd1ac4591e.png,boundary,0,1,True
adv_rotation_tyr_fd1ac4591e.png,rotation,0,0,False
adv_patch_tyr_fd1ac4591e.png,patch,0,0,False
adv_color_tyr_fd1ac4591e.png,color,0,0,False
adv_combined_tyr_fd1ac4591e.png,combined,0,0,False
adv_centroid_fi94IaJV7fL_eMSnB0_HSDUfnH61arNA5pO5JLdxdcQ.png,centroid,1,1,False
adv_noise_fi94IaJV7fL_eMSnB0_HSDUfnH61arNA5pO5JLdxdcQ.png,noise,1,1,False
adv_boundary_fi94IaJV7fL_eMSnB0_HSDUfnH61arNA5pO5JLdxdcQ.png,boundary,1,0,True
adv_rotation_fi94IaJV7fL_eMSnB0_HSDUfnH61arNA5pO5JLdxdcQ.png,rotation,1,1,False
adv_patch_fi94IaJV7fL_eMSnB0_HSDUfnH61arNA5pO5JLdxdcQ.png,patch,1,1,False
adv_color_fi94IaJV7fL_eMSnB0_HSDUfnH61arNA5pO5JLdxdcQ.png,color,1,1,False
adv_combined_fi94IaJV7fL_eMSnB0_HSDUfnH61arNA5pO5JLdxdcQ.png,combined,1,1,False
adv_centroid_0YeFRmbMqo2DosYjh2gDt6NL1CxhOlAm3ka2j3kQBao.png,centroid,0,0,False
adv_noise_0YeFRmbMqo2DosYjh2gDt6NL1CxhOlAm3ka2j3kQBao.png,noise,0,0,False
adv_boundary_0YeFRmbMqo2DosYjh2gDt6NL1CxhOlAm3ka2j3kQBao.png,boundary,0,1,True
adv_rotation_0YeFRmbMqo2DosYjh2gDt6NL1CxhOlAm3ka2j3kQBao.png,rotation,0,0,False
adv_patch_0YeFRmbMqo2DosYjh2gDt6NL1CxhOlAm3ka2j3kQBao.png,patch,0,0,False
adv_color_0YeFRmbMqo2DosYjh2gDt6NL1CxhOlAm3ka2j3kQBao.png,color,0,0,False
adv_combined_0YeFRmbMqo2DosYjh2gDt6NL1CxhOlAm3ka2j3kQBao.png,combined,0,0,False
adv_centroid_76lCenTkpwPd0-qIPSTwoMdMxfLxa6g2gsVvFNQvGXc.png,centroid,0,0,False
adv_noise_76lCenTkpwPd0-qIPSTwoMdMxfLxa6g2gsVvFNQvGXc.png,noise,0,0,False
adv_boundary_76lCenTkpwPd0-qIPSTwoMdMxfLxa6g2gsVvFNQvGXc.png,boundary,0,1,True
adv_rotation_76lCenTkpwPd0-qIPSTwoMdMxfLxa6g2gsVvFNQvGXc.png,rotation,0,1,True
adv_patch_76lCenTkpwPd0-qIPSTwoMdMxfLxa6g2gsVvFNQvGXc.png,patch,0,0,False
adv_color_76lCenTkpwPd0-qIPSTwoMdMxfLxa6g2gsVvFNQvGXc.png,color,0,0,False
adv_combined_76lCenTkpwPd0-qIPSTwoMdMxfLxa6g2gsVvFNQvGXc.png,combined,0,0,False
adv_centroid_f0d--zzRZoT3Mc8X6ZrxX7gTOOUB1VJemK0yeC_tRyU.png,centroid,1,1,False
adv_noise_f0d--zzRZoT3Mc8X6ZrxX7gTOOUB1VJemK0yeC_tRyU.png,noise,1,1,False
adv_boundary_f0d--zzRZoT3Mc8X6ZrxX7gTOOUB1VJemK0yeC_tRyU.png,boundary,1,0,True
adv_rotation_f0d--zzRZoT3Mc8X6ZrxX7gTOOUB1VJemK0yeC_tRyU.png,rotation,1,1,False
adv_patch_f0d--zzRZoT3Mc8X6ZrxX7gTOOUB1VJemK0yeC_tRyU.png,patch,1,1,False
adv_color_f0d--zzRZoT3Mc8X6ZrxX7gTOOUB1VJemK0yeC_tRyU.png,color,1,1,False
adv_combined_f0d--zzRZoT3Mc8X6ZrxX7gTOOUB1VJemK0yeC_tRyU.png,combined,1,1,False
adv_centroid_xeBpk9Ox6nbiUAGN8qNRIySn7E1sKHp3WjAsbdURU6U.jpg,centroid,1,1,False
adv_noise_xeBpk9Ox6nbiUAGN8qNRIySn7E1sKHp3WjAsbdURU6U.jpg,noise,1,1,False
adv_boundary_xeBpk9Ox6nbiUAGN8qNRIySn7E1sKHp3WjAsbdURU6U.jpg,boundary,1,0,True
adv_rotation_xeBpk9Ox6nbiUAGN8qNRIySn7E1sKHp3WjAsbdURU6U.jpg,rotation,1,1,False
adv_patch_xeBpk9Ox6nbiUAGN8qNRIySn7E1sKHp3WjAsbdURU6U.jpg,patch,1,1,False
adv_color_xeBpk9Ox6nbiUAGN8qNRIySn7E1sKHp3WjAsbdURU6U.jpg,color,1,1,False
adv_combined_xeBpk9Ox6nbiUAGN8qNRIySn7E1sKHp3WjAsbdURU6U.jpg,combined,1,1,False
adv_centroid_1418_7e52d51bfa.png,centroid,0,0,False
adv_noise_1418_7e52d51bfa.png,noise,0,0,False
adv_boundary_1418_7e52d51bfa.png,boundary,0,1,True
adv_rotation_1418_7e52d51bfa.png,rotation,0,0,False
adv_patch_1418_7e52d51bfa.png,patch,0,0,False
adv_color_1418_7e52d51bfa.png,color,0,0,False
adv_combined_1418_7e52d51bfa.png,combined,0,0,False
adv_centroid_GPHa6HKWcAAzkTJ.jpg,centroid,0,0,False
adv_noise_GPHa6HKWcAAzkTJ.jpg,noise,0,0,False
adv_boundary_GPHa6HKWcAAzkTJ.jpg,boundary,0,1,True
adv_rotation_GPHa6HKWcAAzkTJ.jpg,rotation,0,1,True
adv_patch_GPHa6HKWcAAzkTJ.jpg,patch,0,0,False
adv_color_GPHa6HKWcAAzkTJ.jpg,color,0,0,False
adv_combined_GPHa6HKWcAAzkTJ.jpg,combined,0,0,False
adv_centroid_1_10dfce166d.png,centroid,1,1,False
adv_noise_1_10dfce166d.png,noise,1,1,False
adv_boundary_1_10dfce166d.png,boundary,1,0,True
adv_rotation_1_10dfce166d.png,rotation,1,1,False
adv_patch_1_10dfce166d.png,patch,1,1,False
adv_color_1_10dfce166d.png,color,1,1,False
adv_combined_1_10dfce166d.png,combined,1,1,False
adv_centroid_qIY0P-k07nJSuqABPankrBOl4f2lcMxJtNuEmOtSVEc.png,centroid,1,1,False
adv_noise_qIY0P-k07nJSuqABPankrBOl4f2lcMxJtNuEmOtSVEc.png,noise,1,1,False
adv_boundary_qIY0P-k07nJSuqABPankrBOl4f2lcMxJtNuEmOtSVEc.png,boundary,1,0,True
adv_rotation_qIY0P-k07nJSuqABPankrBOl4f2lcMxJtNuEmOtSVEc.png,rotation,1,1,False
adv_patch_qIY0P-k07nJSuqABPankrBOl4f2lcMxJtNuEmOtSVEc.png,patch,1,1,False
adv_color_qIY0P-k07nJSuqABPankrBOl4f2lcMxJtNuEmOtSVEc.png,color,1,1,False
adv_combined_qIY0P-k07nJSuqABPankrBOl4f2lcMxJtNuEmOtSVEc.png,combined,1,1,False
adv_centroid_dz9USRkXDOzAuj7p6aZu1RzMN38vC3_0sLcUJYbDobw.jpg,centroid,1,1,False
adv_noise_dz9USRkXDOzAuj7p6aZu1RzMN38vC3_0sLcUJYbDobw.jpg,noise,1,1,False
adv_boundary_dz9USRkXDOzAuj7p6aZu1RzMN38vC3_0sLcUJYbDobw.jpg,boundary,1,0,True
adv_rotation_dz9USRkXDOzAuj7p6aZu1RzMN38vC3_0sLcUJYbDobw.jpg,rotation,1,1,False
adv_patch_dz9USRkXDOzAuj7p6aZu1RzMN38vC3_0sLcUJYbDobw.jpg,patch,1,1,False
adv_color_dz9USRkXDOzAuj7p6aZu1RzMN38vC3_0sLcUJYbDobw.jpg,color,1,1,False
adv_combined_dz9USRkXDOzAuj7p6aZu1RzMN38vC3_0sLcUJYbDobw.jpg,combined,1,1,False
adv_centroid_hBBKavure_thwpPwHCZ82_7T5r-pPcg7X3MOaLUTjM0.png,centroid,1,1,False
adv_noise_hBBKavure_thwpPwHCZ82_7T5r-pPcg7X3MOaLUTjM0.png,noise,1,1,False
adv_boundary_hBBKavure_thwpPwHCZ82_7T5r-pPcg7X3MOaLUTjM0.png,boundary,1,0,True
adv_rotation_hBBKavure_thwpPwHCZ82_7T5r-pPcg7X3MOaLUTjM0.png,rotation,1,1,False
adv_patch_hBBKavure_thwpPwHCZ82_7T5r-pPcg7X3MOaLUTjM0.png,patch,1,1,False
adv_color_hBBKavure_thwpPwHCZ82_7T5r-pPcg7X3MOaLUTjM0.png,color,1,1,False
adv_combined_hBBKavure_thwpPwHCZ82_7T5r-pPcg7X3MOaLUTjM0.png,combined,1,1,False
adv_centroid_XP1-zF37OKFuaO8-3VShFMUpZRJZmg-gsCVpRcyqtPQ.jpg,centroid,1,1,False
adv_noise_XP1-zF37OKFuaO8-3VShFMUpZRJZmg-gsCVpRcyqtPQ.jpg,noise,1,1,False
adv_boundary_XP1-zF37OKFuaO8-3VShFMUpZRJZmg-gsCVpRcyqtPQ.jpg,boundary,1,0,True
adv_rotation_XP1-zF37OKFuaO8-3VShFMUpZRJZmg-gsCVpRcyqtPQ.jpg,rotation,1,1,False
adv_patch_XP1-zF37OKFuaO8-3VShFMUpZRJZmg-gsCVpRcyqtPQ.jpg,patch,1,1,False
adv_color_XP1-zF37OKFuaO8-3VShFMUpZRJZmg-gsCVpRcyqtPQ.jpg,color,1,1,False
adv_combined_XP1-zF37OKFuaO8-3VShFMUpZRJZmg-gsCVpRcyqtPQ.jpg,combined,1,1,False
adv_centroid_YqvsW7fxDOlUq22oz2cCRY34CYlOd32hh4toE_mcqGE.jpg,centroid,1,1,False
adv_noise_YqvsW7fxDOlUq22oz2cCRY34CYlOd32hh4toE_mcqGE.jpg,noise,1,1,False
adv_boundary_YqvsW7fxDOlUq22oz2cCRY34CYlOd32hh4toE_mcqGE.jpg,boundary,1,0,True
adv_rotation_YqvsW7fxDOlUq22oz2cCRY34CYlOd32hh4toE_mcqGE.jpg,rotation,1,1,False
adv_patch_YqvsW7fxDOlUq22oz2cCRY34CYlOd32hh4toE_mcqGE.jpg,patch,1,1,False
adv_color_YqvsW7fxDOlUq22oz2cCRY34CYlOd32hh4toE_mcqGE.jpg,color,1,1,False
adv_combined_YqvsW7fxDOlUq22oz2cCRY34CYlOd32hh4toE_mcqGE.jpg,combined,1,1,False
adv_centroid_1eUoQgOtAtW-1ujIITjPBd77qpw6uGe7doz7ORn5c7A.png,centroid,0,0,False
adv_noise_1eUoQgOtAtW-1ujIITjPBd77qpw6uGe7doz7ORn5c7A.png,noise,0,0,False
adv_boundary_1eUoQgOtAtW-1ujIITjPBd77qpw6uGe7doz7ORn5c7A.png,boundary,0,1,True
adv_rotation_1eUoQgOtAtW-1ujIITjPBd77qpw6uGe7doz7ORn5c7A.png,rotation,0,0,False
adv_patch_1eUoQgOtAtW-1ujIITjPBd77qpw6uGe7doz7ORn5c7A.png,patch,0,0,False
adv_color_1eUoQgOtAtW-1ujIITjPBd77qpw6uGe7doz7ORn5c7A.png,color,0,0,False
adv_combined_1eUoQgOtAtW-1ujIITjPBd77qpw6uGe7doz7ORn5c7A.png,combined,0,0,False
adv_centroid_H63I_1I2hpvSzheaW91HUFCaQwsu2HomwW0MV2PAp5U.png,centroid,1,1,False
adv_noise_H63I_1I2hpvSzheaW91HUFCaQwsu2HomwW0MV2PAp5U.png,noise,1,1,False
adv_boundary_H63I_1I2hpvSzheaW91HUFCaQwsu2HomwW0MV2PAp5U.png,boundary,1,0,True
adv_rotation_H63I_1I2hpvSzheaW91HUFCaQwsu2HomwW0MV2PAp5U.png,rotation,1,1,False
adv_patch_H63I_1I2hpvSzheaW91HUFCaQwsu2HomwW0MV2PAp5U.png,patch,1,1,False
adv_color_H63I_1I2hpvSzheaW91HUFCaQwsu2HomwW0MV2PAp5U.png,color,1,1,False
adv_combined_H63I_1I2hpvSzheaW91HUFCaQwsu2HomwW0MV2PAp5U.png,combined,1,1,False
adv_centroid_Zll1ZHvUI0F-pyvcMr3N6-2wdLC8d5U7yP_swhQmQTI.jpg,centroid,1,1,False
adv_noise_Zll1ZHvUI0F-pyvcMr3N6-2wdLC8d5U7yP_swhQmQTI.jpg,noise,1,1,False
adv_boundary_Zll1ZHvUI0F-pyvcMr3N6-2wdLC8d5U7yP_swhQmQTI.jpg,boundary,1,0,True
adv_rotation_Zll1ZHvUI0F-pyvcMr3N6-2wdLC8d5U7yP_swhQmQTI.jpg,rotation,1,1,False
adv_patch_Zll1ZHvUI0F-pyvcMr3N6-2wdLC8d5U7yP_swhQmQTI.jpg,patch,1,1,False
adv_color_Zll1ZHvUI0F-pyvcMr3N6-2wdLC8d5U7yP_swhQmQTI.jpg,color,1,1,False
adv_combined_Zll1ZHvUI0F-pyvcMr3N6-2wdLC8d5U7yP_swhQmQTI.jpg,combined,1,1,False
adv_centroid_9w2OIKc07oqWo3gk0OCDno8RYsySDDbwiEJ6oxAKRGc.png,centroid,1,1,False
adv_noise_9w2OIKc07oqWo3gk0OCDno8RYsySDDbwiEJ6oxAKRGc.png,noise,1,1,False
adv_boundary_9w2OIKc07oqWo3gk0OCDno8RYsySDDbwiEJ6oxAKRGc.png,boundary,1,0,True
adv_rotation_9w2OIKc07oqWo3gk0OCDno8RYsySDDbwiEJ6oxAKRGc.png,rotation,1,1,False
adv_patch_9w2OIKc07oqWo3gk0OCDno8RYsySDDbwiEJ6oxAKRGc.png,patch,1,1,False
adv_color_9w2OIKc07oqWo3gk0OCDno8RYsySDDbwiEJ6oxAKRGc.png,color,1,1,False
adv_combined_9w2OIKc07oqWo3gk0OCDno8RYsySDDbwiEJ6oxAKRGc.png,combined,1,1,False
adv_centroid_eacuUGJAuHWLxee1rOW1apvvcYVQy1jtAumYyLPHXns.jpg,centroid,1,1,False
adv_noise_eacuUGJAuHWLxee1rOW1apvvcYVQy1jtAumYyLPHXns.jpg,noise,1,1,False
adv_boundary_eacuUGJAuHWLxee1rOW1apvvcYVQy1jtAumYyLPHXns.jpg,boundary,1,0,True
adv_rotation_eacuUGJAuHWLxee1rOW1apvvcYVQy1jtAumYyLPHXns.jpg,rotation,1,1,False
adv_patch_eacuUGJAuHWLxee1rOW1apvvcYVQy1jtAumYyLPHXns.jpg,patch,1,1,False
adv_color_eacuUGJAuHWLxee1rOW1apvvcYVQy1jtAumYyLPHXns.jpg,color,1,1,False
adv_combined_eacuUGJAuHWLxee1rOW1apvvcYVQy1jtAumYyLPHXns.jpg,combined,1,1,False
adv_centroid_q5B6dc1GlOJK2DOQtOdFT3vjKVuxojR7o3v_7qdChwg.jpg,centroid,1,1,False
adv_noise_q5B6dc1GlOJK2DOQtOdFT3vjKVuxojR7o3v_7qdChwg.jpg,noise,1,1,False
adv_boundary_q5B6dc1GlOJK2DOQtOdFT3vjKVuxojR7o3v_7qdChwg.jpg,boundary,1,0,True
adv_rotation_q5B6dc1GlOJK2DOQtOdFT3vjKVuxojR7o3v_7qdChwg.jpg,rotation,1,1,False
adv_patch_q5B6dc1GlOJK2DOQtOdFT3vjKVuxojR7o3v_7qdChwg.jpg,patch,1,1,False
adv_color_q5B6dc1GlOJK2DOQtOdFT3vjKVuxojR7o3v_7qdChwg.jpg,color,1,1,False
adv_combined_q5B6dc1GlOJK2DOQtOdFT3vjKVuxojR7o3v_7qdChwg.jpg,combined,1,1,False
adv_centroid_cgQYlc00ks-y-VQaFsybGGZfrnQMNfqqKQGngoG1urE.png,centroid,1,1,False
adv_noise_cgQYlc00ks-y-VQaFsybGGZfrnQMNfqqKQGngoG1urE.png,noise,1,1,False
adv_boundary_cgQYlc00ks-y-VQaFsybGGZfrnQMNfqqKQGngoG1urE.png,boundary,1,0,True
adv_rotation_cgQYlc00ks-y-VQaFsybGGZfrnQMNfqqKQGngoG1urE.png,rotation,1,1,False
adv_patch_cgQYlc00ks-y-VQaFsybGGZfrnQMNfqqKQGngoG1urE.png,patch,1,1,False
adv_color_cgQYlc00ks-y-VQaFsybGGZfrnQMNfqqKQGngoG1urE.png,color,1,1,False
adv_combined_cgQYlc00ks-y-VQaFsybGGZfrnQMNfqqKQGngoG1urE.png,combined,1,1,False
adv_centroid_AtYnDUPRoQVnRxWdkAdNR8MC9uhFKO51dxTFi6ql1ug.jpg,centroid,1,1,False
adv_noise_AtYnDUPRoQVnRxWdkAdNR8MC9uhFKO51dxTFi6ql1ug.jpg,noise,1,1,False
adv_boundary_AtYnDUPRoQVnRxWdkAdNR8MC9uhFKO51dxTFi6ql1ug.jpg,boundary,1,0,True
adv_rotation_AtYnDUPRoQVnRxWdkAdNR8MC9uhFKO51dxTFi6ql1ug.jpg,rotation,1,1,False
adv_patch_AtYnDUPRoQVnRxWdkAdNR8MC9uhFKO51dxTFi6ql1ug.jpg,patch,1,1,False
adv_color_AtYnDUPRoQVnRxWdkAdNR8MC9uhFKO51dxTFi6ql1ug.jpg,color,1,1,False
adv_combined_AtYnDUPRoQVnRxWdkAdNR8MC9uhFKO51dxTFi6ql1ug.jpg,combined,1,1,False
adv_centroid_ws1YYDA28g8yqc8JFQlU1pH_hXzDnUhzR-26dZxtaXc.jpg,centroid,1,1,False
adv_noise_ws1YYDA28g8yqc8JFQlU1pH_hXzDnUhzR-26dZxtaXc.jpg,noise,1,1,False
adv_boundary_ws1YYDA28g8yqc8JFQlU1pH_hXzDnUhzR-26dZxtaXc.jpg,boundary,1,0,True
adv_rotation_ws1YYDA28g8yqc8JFQlU1pH_hXzDnUhzR-26dZxtaXc.jpg,rotation,1,1,False
adv_patch_ws1YYDA28g8yqc8JFQlU1pH_hXzDnUhzR-26dZxtaXc.jpg,patch,1,1,False
adv_color_ws1YYDA28g8yqc8JFQlU1pH_hXzDnUhzR-26dZxtaXc.jpg,color,1,1,False
adv_combined_ws1YYDA28g8yqc8JFQlU1pH_hXzDnUhzR-26dZxtaXc.jpg,combined,1,1,False
adv_centroid_b4GgnBAXnuZ1Ha5_-5kKpGHp1N0fxeW-jbhHMh2HUQE.jpg,centroid,0,0,False
adv_noise_b4GgnBAXnuZ1Ha5_-5kKpGHp1N0fxeW-jbhHMh2HUQE.jpg,noise,0,0,False
adv_boundary_b4GgnBAXnuZ1Ha5_-5kKpGHp1N0fxeW-jbhHMh2HUQE.jpg,boundary,0,1,True
adv_rotation_b4GgnBAXnuZ1Ha5_-5kKpGHp1N0fxeW-jbhHMh2HUQE.jpg,rotation,0,0,False
